# t_sec   Poft_Rzmin  Poft_Rzmax
3.563040249000000040e+04 1.463659130723925217e-06 2.268719075531524009e-06
3.586095481999999902e+04 1.466747350193129333e-06 2.276172927468286462e-06
3.609299897999999666e+04 1.453869275624587906e-06 2.277034775060869070e-06
3.632654460999999719e+04 1.442796778916891924e-06 2.278080251678753638e-06
3.656160143999999855e+04 1.454649174614969518e-06 2.289913552301096406e-06
3.679817923999999766e+04 1.452897962250064996e-06 2.295423366497043940e-06
3.703628785999999673e+04 1.447282707890041627e-06 2.287134099879159014e-06
3.727593720000000030e+04 1.449727534414855138e-06 2.283825306227608926e-06
3.751713723000000027e+04 1.454526659913287063e-06 2.283088496540890665e-06
3.775989798999999766e+04 1.448163147087600358e-06 2.273838684657081020e-06
3.800422955999999976e+04 1.438569392770906088e-06 2.269856745141942574e-06
3.825014213000000018e+04 1.440910629930648184e-06 2.274617846694206118e-06
3.849764590999999928e+04 1.443345151038361067e-06 2.281251948241544410e-06
3.874675119999999879e+04 1.441677374820771094e-06 2.281555579930203331e-06
3.899746837999999843e+04 1.445862941759200004e-06 2.285743242967197210e-06
3.924980784999999742e+04 1.453961581062072952e-06 2.298295470771214563e-06
3.950378014000000258e+04 1.460887045042874877e-06 2.304453594357505640e-06
3.975939579000000231e+04 1.466184253775191834e-06 2.300603738393513138e-06
4.001666543999999703e+04 1.465600716521775734e-06 2.293347241200470546e-06
4.027559980000000360e+04 1.467392589802493660e-06 2.290616812259962176e-06
4.053620962999999756e+04 1.473620386145609841e-06 2.282256404333845312e-06
4.079850579000000289e+04 1.476405596709809728e-06 2.269608541419707162e-06
4.106249917000000278e+04 1.484518575432686320e-06 2.267215387515213816e-06
4.132820077000000310e+04 1.475209798684887172e-06 2.261121324906014497e-06
4.159562163000000146e+04 1.462522153637897943e-06 2.247420862702970371e-06
4.186477287999999680e+04 1.467979108440412439e-06 2.221992553677996144e-06
4.213566571999999724e+04 1.466908880161686848e-06 2.215814535202945627e-06
4.240831141999999818e+04 1.464904661469804722e-06 2.196045080078891663e-06
4.268272131000000081e+04 1.467136827126510060e-06 2.171475515632168319e-06
4.295890681999999651e+04 1.470687045052020181e-06 2.169903593085862015e-06
4.323687943000000087e+04 1.475798883588896472e-06 2.162796337126918164e-06
4.351665071000000171e+04 1.477918306830807804e-06 2.161027314141705985e-06
4.379823228999999992e+04 1.480918308289285050e-06 2.167846860614143744e-06
4.408163590000000113e+04 1.483565232068260855e-06 2.173559709596985531e-06
4.436687331000000268e+04 1.471106803971361706e-06 2.165377624295532113e-06
4.465395640000000276e+04 1.457792274834279989e-06 2.163578682861772471e-06
4.494289710000000196e+04 1.453006010476029649e-06 2.160349460655986511e-06
4.523370745000000170e+04 1.456317236090521762e-06 2.163982306288838162e-06
4.552639953000000241e+04 1.463779108065450119e-06 2.178168779531077899e-06
4.582098552000000200e+04 1.469876277482463956e-06 2.189343449436557293e-06
4.611747768000000360e+04 1.476560225250596395e-06 2.199161581553279722e-06
4.641588833999999770e+04 1.481885345551679168e-06 2.205881408393159900e-06
4.671622991000000184e+04 1.486734227894693221e-06 2.210917185490722033e-06
4.701851488999999856e+04 1.492181592497394280e-06 2.215343280208752193e-06
4.732275585999999748e+04 1.492014641178391417e-06 2.207013157330237796e-06
4.762896547000000282e+04 1.476858948533947917e-06 2.198932578627896675e-06
4.793715645999999833e+04 1.470726202253260444e-06 2.200153263688707344e-06
4.824734163999999873e+04 1.474918763808825237e-06 2.202552526187293216e-06
4.855953392999999778e+04 1.464046499111093972e-06 2.203901675963540234e-06
4.887374631999999838e+04 1.449344834097860726e-06 2.198105518873219052e-06
4.918999186000000191e+04 1.430601396360066394e-06 2.190612934661180315e-06
4.950828371999999945e+04 1.410144215171185190e-06 2.186065439793818750e-06
4.982863515000000189e+04 1.404448813922270637e-06 2.175765822368528251e-06
5.015105945999999676e+04 1.406621490183920536e-06 2.155582709388221474e-06
5.047557005999999819e+04 1.409367717596387114e-06 2.142825164475275545e-06
5.080218046999999933e+04 1.412152499387876042e-06 2.133806463619578397e-06
5.113090426000000298e+04 1.415981110883627266e-06 2.124587145623666350e-06
5.146175510999999824e+04 1.411950941332409623e-06 2.126584602941532118e-06
5.179474678999999742e+04 1.408065386065170000e-06 2.129414043847163929e-06
5.212989315000000352e+04 1.405079344414069021e-06 2.131251906263634407e-06
5.246720812000000296e+04 1.401725054814323603e-06 2.133536971469180393e-06
5.280670575000000099e+04 1.407113321477135970e-06 2.138049589330955998e-06
5.314840015000000130e+04 1.411073340389988992e-06 2.140001163741338835e-06
5.349230554000000120e+04 1.415122293227480110e-06 2.138829865449417876e-06
5.383843622000000323e+04 1.414392966889673923e-06 2.131961286732099940e-06
5.418680660000000353e+04 1.402878100338935062e-06 2.114336808147126163e-06
5.453743117000000348e+04 1.397598979058029986e-06 2.105472276642552646e-06
5.489032450999999855e+04 1.398225201172575607e-06 2.102016995727502070e-06
5.524550130000000354e+04 1.398954377475729767e-06 2.102616019861356885e-06
5.560297632999999769e+04 1.404484270977460740e-06 2.106727081174814013e-06
5.596276445000000240e+04 1.403738997814359826e-06 2.101287113602663784e-06
5.632488064999999915e+04 1.402854745552879156e-06 2.096475216894250005e-06
5.668933997000000090e+04 1.403795841951487421e-06 2.099856824139393755e-06
5.705615759000000253e+04 1.398556069283655908e-06 2.080806170029318973e-06
5.742534876000000077e+04 1.396667896916932769e-06 2.066538958808724300e-06
5.779692884000000049e+04 1.397803892917786158e-06 2.071190650358399474e-06
5.817091328999999678e+04 1.402320194281661631e-06 2.071921071082308211e-06
5.854731766999999672e+04 1.409085295937005746e-06 2.080535159893033595e-06
5.892615763999999763e+04 1.411227339099058280e-06 2.078976259060043076e-06
5.930744894999999815e+04 1.411249644035933910e-06 2.074028875555446718e-06
5.969120747000000119e+04 1.416170564438101153e-06 2.085601682596452598e-06
6.007744915999999648e+04 1.417409819793902293e-06 2.077642521315044800e-06
6.046619008999999642e+04 1.407753393548578045e-06 2.053898203183612478e-06
6.085744643000000360e+04 1.409064399106122973e-06 2.051338103849757850e-06
6.125123445999999967e+04 1.410846804788726228e-06 2.042207942800983492e-06
6.164757056000000011e+04 1.410479871566389991e-06 2.033564921829033937e-06
6.204647121999999945e+04 1.415333089409928468e-06 2.034191405562368884e-06
6.244795302999999694e+04 1.404677855457570696e-06 2.021871564760478721e-06
6.285203269000000000e+04 1.400690470569586818e-06 2.011726850115269680e-06
6.325872701999999845e+04 1.405830422763188099e-06 2.005415388769134523e-06
6.366805292999999801e+04 1.405331422114246925e-06 2.006621128142654715e-06
6.408002743999999802e+04 1.409410326441556142e-06 2.010524280924729209e-06
6.449466771000000153e+04 1.415067504598672594e-06 2.014343583763437728e-06
6.491199096999999892e+04 1.416876361516244824e-06 2.022611917756427788e-06
6.533201460000000225e+04 1.419425235184840455e-06 2.026398001563368854e-06
6.575475604999999632e+04 1.422800197296385651e-06 2.016404902880737312e-06
6.618023291999999492e+04 1.419985458474326102e-06 2.009375520608242407e-06
6.660846291000000201e+04 1.416250815538090899e-06 2.011468601234108954e-06
6.703946382999999332e+04 1.416563900665135626e-06 2.002510088773027736e-06
6.747325360999999975e+04 1.416919175332561371e-06 1.998429247304060797e-06
6.790985030000000552e+04 1.417893385107635491e-06 1.997200404115239997e-06
6.834927206000000297e+04 1.415548870665497558e-06 1.986707936199471558e-06
6.879153716999999597e+04 1.416112715530270942e-06 1.987217373357922271e-06
6.923666402999999991e+04 1.423153321570111789e-06 1.998199838229816378e-06
6.968467114999999467e+04 1.432709107107481664e-06 2.009673110134355599e-06
7.013557717999999295e+04 1.415099139665832019e-06 2.001257518876252260e-06
7.058940086999999767e+04 1.401927753123517159e-06 1.998944017433970916e-06
7.104616108999999415e+04 1.413421693943722301e-06 2.007100966431039956e-06
7.150587686000000394e+04 1.414724038328101959e-06 2.004056058625375497e-06
7.196856729999999516e+04 1.419886108245621510e-06 2.001436503645627121e-06
7.243425165000000561e+04 1.422638319794821336e-06 1.995047610524958066e-06
7.290294929000000411e+04 1.421713904722926226e-06 1.997303348423483644e-06
7.337467970999999670e+04 1.398590520265695560e-06 1.990858225900799046e-06
7.384946253999999317e+04 1.384657637900781440e-06 1.985706093799961076e-06
7.432731751999999688e+04 1.395958516117861172e-06 1.993660272628937587e-06
7.480826455000000715e+04 1.401478153496443784e-06 2.002092059547276412e-06
7.529232362999999896e+04 1.405308691674013331e-06 1.985431139153707324e-06
7.577951488000000245e+04 1.407193963999734425e-06 1.968677671245150703e-06
7.626985859000000346e+04 1.408408695165844208e-06 1.972043233851890202e-06
7.676337515000000712e+04 1.411821273730516535e-06 1.953029866508879504e-06
7.726008508000000438e+04 1.396080366149081818e-06 1.931337484042053135e-06
7.776000905999999668e+04 1.382392529075337223e-06 1.925625860162817556e-06
7.826316787999999360e+04 1.389535030070465105e-06 1.930771487591020010e-06
7.876958246999999392e+04 1.391880746308256465e-06 1.931251686553737956e-06
7.927927388999999675e+04 1.395088715300868463e-06 1.932776051313444537e-06
7.979226335999999719e+04 1.394312708552585950e-06 1.932312147972400840e-06
8.030857220999999845e+04 1.397086567180252859e-06 1.926818875657599839e-06
8.082822192999999970e+04 1.403111083212349922e-06 1.929850592219138716e-06
8.135123411000000488e+04 1.405600161976862122e-06 1.914965637177754155e-06
8.187763053999999829e+04 1.410311416246943756e-06 1.895517562905403754e-06
8.240743309999999474e+04 1.413277062887049851e-06 1.885186740923553839e-06
8.294066383000000496e+04 1.408481118498087404e-06 1.870914115234576048e-06
8.347734492000000319e+04 1.405839121238070980e-06 1.864506123155119026e-06
8.401749868999999308e+04 1.411992828190510860e-06 1.869814654962974268e-06
8.456114762000000337e+04 1.411670921629008619e-06 1.872892758585939154e-06
8.510831431000000157e+04 1.416904829248340726e-06 1.879272521702933272e-06
8.565902154000000155e+04 1.409717366658182426e-06 1.874115443905594042e-06
8.621329219999999623e+04 1.388234820555707187e-06 1.858946665526933140e-06
8.677114936999999918e+04 1.379674534766283021e-06 1.858197954191167123e-06
8.733261624000000302e+04 1.368131760484850435e-06 1.840879572582554572e-06
8.789771616999999969e+04 1.371375273983661579e-06 1.831038295173614675e-06
8.846647268000000622e+04 1.363715623082784119e-06 1.829755883202457381e-06
8.903890940999999293e+04 1.344853393586427010e-06 1.814212308001232114e-06
8.961505018999999447e+04 1.352523262402901880e-06 1.816919983293167511e-06
9.019491899000000558e+04 1.353143879662905820e-06 1.816850848281762677e-06
9.077853991999999562e+04 1.348224156711185194e-06 1.812111252713341642e-06
9.136593726000000606e+04 1.353391964361746704e-06 1.818045057279210084e-06
9.195713546000000497e+04 1.351616187304971951e-06 1.810124233812984937e-06
9.255215910000000440e+04 1.351163364943694187e-06 1.804429242668955303e-06
9.315103293000000122e+04 1.358661735876415685e-06 1.806570634711739955e-06
9.375378187999999500e+04 1.365482124063391361e-06 1.806229177868846614e-06
9.436043101000000024e+04 1.367821604858305126e-06 1.807348799185498235e-06
9.497100556999999390e+04 1.367246921735929825e-06 1.810702712260805652e-06
9.558553095000000030e+04 1.353237266770813847e-06 1.806625160112469449e-06
9.620403270999999950e+04 1.325660370869844490e-06 1.796085349573177191e-06
9.682653659000000334e+04 1.319226082417977689e-06 1.794973116358188488e-06
9.745306848000000173e+04 1.321953549392084099e-06 1.797975644843928715e-06
9.808365445000000182e+04 1.323033979805671260e-06 1.806540515566404253e-06
9.871832073000000673e+04 1.328455917744147810e-06 1.807812802366411140e-06
9.935709372000000440e+04 1.332222345616913349e-06 1.807589613538497994e-06
1.000000000000000000e+05 1.332135811612557618e-06 1.810927388515677184e-06
1.006470663099999947e+05 1.334851736550293975e-06 1.812147545565601353e-06
1.012983195600000035e+05 1.333046815405843002e-06 1.799578897495787119e-06
1.019537868500000041e+05 1.311527283285871538e-06 1.784955604877823606e-06
1.026134954600000056e+05 1.292414641701836853e-06 1.777512213635269278e-06
1.032774728100000066e+05 1.291277883109646671e-06 1.764377557928512864e-06
1.039457465399999928e+05 1.295676687277798608e-06 1.767857946125305147e-06
1.046183444400000008e+05 1.288458405580236226e-06 1.747733222044980237e-06
1.052952945000000036e+05 1.282877134462772100e-06 1.723841138266039557e-06
1.059766248699999996e+05 1.284922447219915988e-06 1.724171961109451036e-06
1.066623638999999966e+05 1.278679288502387917e-06 1.703493560442205209e-06
1.073525401200000051e+05 1.269230768937375652e-06 1.685731623232088145e-06
1.080471822300000058e+05 1.267122096519592258e-06 1.671083605497939230e-06
1.087463191400000069e+05 1.262269110002125564e-06 1.647858455102410195e-06
1.094499799300000013e+05 1.261205828188021683e-06 1.646118824795498928e-06
1.101581938700000028e+05 1.255086895346881231e-06 1.647664458608491261e-06
1.108709904300000053e+05 1.246507488349464939e-06 1.640325374056602473e-06
1.115883992500000022e+05 1.240132742746925268e-06 1.638926978025587087e-06
1.123104501799999998e+05 1.232866422651383205e-06 1.636136875019518529e-06
1.130371732599999959e+05 1.239080560871085210e-06 1.641647574735781179e-06
1.137685987299999979e+05 1.245427519298197475e-06 1.648348068941606763e-06
1.145047569899999944e+05 1.251479496223514159e-06 1.651922589307217691e-06
1.152456786900000006e+05 1.256888544563865319e-06 1.657878270606287540e-06
1.159913946500000020e+05 1.260612673149982607e-06 1.664066910849295278e-06
1.167419358800000045e+05 1.257026434161267405e-06 1.660163800989510432e-06
1.174973336100000015e+05 1.251573792008353671e-06 1.652757964685301810e-06
1.182576192699999956e+05 1.255546149221405197e-06 1.648474547677752639e-06
1.190228244799999957e+05 1.258545770665926833e-06 1.644435613765960242e-06
1.197929810699999944e+05 1.262664090602772328e-06 1.648420658093308241e-06
1.205681210900000005e+05 1.255242704769689704e-06 1.634841146726730097e-06
1.213482767699999968e+05 1.241818480796567178e-06 1.619940783984109527e-06
1.221334805900000065e+05 1.242251592410905742e-06 1.617440461356758513e-06
1.229237651900000055e+05 1.246053147658975326e-06 1.617656718493406962e-06
1.237191634499999927e+05 1.249937249696612185e-06 1.605591681688360094e-06
1.245197084699999978e+05 1.254351341319055500e-06 1.593898330525678576e-06
1.253254335500000016e+05 1.257505741490469132e-06 1.584492383816356628e-06
1.261363721999999980e+05 1.259892699580432594e-06 1.576787646783228454e-06
1.269525581700000039e+05 1.258220988712076019e-06 1.570455633709325649e-06
1.277740253999999986e+05 1.258878588920083577e-06 1.559657176629140661e-06
1.286008080599999957e+05 1.254604248009154072e-06 1.556487780492063439e-06
1.294329405600000027e+05 1.248661180785815763e-06 1.549964324521604747e-06
1.302704575099999929e+05 1.241079174816612726e-06 1.537998688293196894e-06
1.311133937399999995e+05 1.231262634458678030e-06 1.531805331385453626e-06
1.319617843400000129e+05 1.235685686946211020e-06 1.536079225156407514e-06
1.328156645800000115e+05 1.240766825142104689e-06 1.539447700191551689e-06
1.336750699899999890e+05 1.244515410533063353e-06 1.544937037055963904e-06
1.345400363300000026e+05 1.251841398355585762e-06 1.550445588014637364e-06
1.354105995699999912e+05 1.251734404458804383e-06 1.551993905978022298e-06
1.362867959400000109e+05 1.233417759127250884e-06 1.530744380171197284e-06
1.371686618700000108e+05 1.225261380354859614e-06 1.518737880928078057e-06
1.380562340599999879e+05 1.230037697754602944e-06 1.527801883373121994e-06
1.389495494400000025e+05 1.226553966611152822e-06 1.532624302491858278e-06
